id,main url,title,price,category,images,short desc,attribute 1,value 1,attribute 2,value 2,attribute 3,value 3,attribute 4,value 4,attribute 5,value 5,attribute 6,value 6,attribute 7,value 7,attribute 8,value 8,attribute 9,value 9,attribute 10,value 10,attribute 11,value 11,attribute 12,value 12,attribute 13,value 13,attribute 14,value 14,attribute 15,value 15,attribute 16,value 16,attribute 17,value 17,attribute 18,value 18,attribute 19,value 19,attribute 20,value 20,attribute 21,value 21,attribute 22,value 22,attribute 23,value 23,attribute 24,value 24,attribute 25,value 25,attribute 26,value 26,attribute 27,value 27,attribute 28,value 28,attribute 29,value 29,attribute 30,value 30,attribute 31,value 31
21,https://damatajhiz.com/products/3793/منبع-کویل-دار-افقي-آب-گرم-400-لیتری-دماتجهیز,منبع کویل دار افقي آب گرم 400 لیتری دماتجهیز,7950000,منبع آب›منبع آب و کویلی دماتجهیز›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/21/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/21/2.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/21/3.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/21/4.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/21/5.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/21/6.jpg","<ol><li>ظرفیت: 400 لیتر</li><li>سطح کویل: 9.5 فوت مربع</li><li>تولید شده در دو نوع مختلف با ضخامت ورق بدنه 4 و 5 میلیمتری</li><li>ساخته شده از ورق گالوانیزه گرم ایرانی ST37 مخصوص منابع فشار قوی</li><li>ابعاد(قطر، طول): 60 * 150 سانتیمتر</li></ol>",گارانتی,30 ماه گارانتی طلایی دماتجهیز,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,https://damatajhiz.com/products/2777/منبع-کويلی-ایستاده-1000-لیتری-دماتجهیز,منبع کويلی ایستاده 1000 لیتری دماتجهیز,19000000,منبع آب›منبع آب و کویلی دماتجهیز›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/22/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/22/2.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/22/3.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/22/4.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/22/5.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/22/6.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/22/7.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/22/8.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/22/9.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/22/10.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/22/11.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/22/12.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/22/13.jpg","<ol><li>ظرفیت: 1000 لیتر</li><li>ابعاد(قطر، ارتفاع): 92 * 150 سانتیمتر</li><li>سطح کویل: 27 فوت مربع</li><li>تولید شده در دو نوع مختلف با ضخامت ورق بدنه 5 و 6 میلیمتری</li><li>ساخته شده از ورق گالوانیزه گرم ایرانی ST37 مخصوص منابع فشار قوی</li></ol>",گارانتی,30 ماه گارانتی طلایی دماتجهیز,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,https://damatajhiz.com/products/177/منبع-کويلی-ایستاده-1200-لیتری-دماتجهیز,منبع کويلی ایستاده 1200 لیتری دماتجهیز,18650000,منبع آب›منبع آب و کویلی دماتجهیز›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/23/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/23/2.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/23/3.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/23/4.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/23/5.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/23/6.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/23/7.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/23/8.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/23/9.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/23/10.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/23/11.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/23/12.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/23/13.jpg","<ol><li>ظرفیت: 1200 لیتر</li><li>ابعاد(قطر، ارتفاع): 98 * 150 سانتیمتر</li><li>سطح کویل: 29 فوت مربع</li><li>تولید شده در دو نوع مختلف با ضخامت ورق بدنه 4 و 5 میلیمتری</li><li>ساخته شده از ورق گالوانیزه گرم ایرانی ST37 مخصوص منابع فشار قوی</li></ol>",گارانتی,30 ماه گارانتی طلایی دماتجهیز,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,https://damatajhiz.com/products/2961/منبع-کويلی-ایستاده-1500-لیتری-دماتجهیز,منبع کويلی ایستاده 1500 لیتری دماتجهیز,25550000,منبع آب›منبع آب و کویلی دماتجهیز›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/24/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/24/2.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/24/3.jpg","<ol><li>ظرفیت: 1500 لیتر</li><li>ابعاد (قطر، ارتفاع): 112 * 150 سانتیمتر</li><li>سطح کویل: 38 فوت مربع</li><li>تولید شده در دو نوع مختلف با ضخامت ورق بدنه 5 و 6 میلیمتری</li><li>دريچه بازديد آدم رو ( قید در فاکتور فروش)</li></ol>",گارانتی,30 ماه گارانتی طلایی دماتجهیز,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,https://damatajhiz.com/products/2036/هیتر-گازی-فن-دار-انرژی-مدل-640-فن-ایرانی,هیتر گازی فن دار انرژی مدل 640 (فن ایرانی),15883000,هیتر ›هیتر و بخاری کارگاهی انرژی›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/25/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/25/2.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/25/3.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/25/4.jpg",<ol><li>فضای قابل گرمایش: 900 تا 700 مترمکعب</li><li>برق مصرفی: تک فاز 220 ولت</li><li>نوع سوخت: گاز طبیعی</li><li>قابل ارائه با فن تخلیه (اگزوست) همراه با سنسور دود</li></ol>,مدل,640 (فن ایرانی),نوع سوخت,گاز طبیعی,توان حرارتی (kw),52,توان حرارتی (Kcal /Hr),45000,مصرف سوخت (m3/Hr),4.8,فضای تحت پوشش (m3),900 ~ 700,جریان برق مصرفی (A),1,برق مصرفی ,تک فاز 220 ولت,قطر دودکش (cm),-,ارتفاع (cm),102,عرض (cm),72,عمق (cm),60,وزن (Kg),87,گارانتی,25 ماه گارانتی شرکت انرژی(از زمان نصب),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,https://damatajhiz.com/products/4963/منبع-انبساط-باز-1000-لیتری-دماتجهیز,منبع انبساط باز 1000 لیتری دماتجهیز,6600000,منبع آب›منبع آب و کویلی دماتجهیز›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/26/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/26/2.jpg","<ol><li>ظرفیت: 1000 لیتر</li><li>ابعاد(ارتفاع، طول، عرض): (100،100،100) سانتی متر</li><li>ضخامت : 2، 2.5، 3، 4  میلی متر</li><li>ساخته شده از ورق گالوانیزه گرم ایرانی</li><li>دارای 30 ماه گارانتی طلایی شرکت دماتجهیز و 10 سال خدمات پس از فروش</li></ol>",گارانتی,30 ماه گارانتی طلایی دماتجهیز ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,https://damatajhiz.com/products/2960/منبع-کويلی-ایستاده-2000-لیتری-دماتجهیز,منبع کويلی ایستاده 2000 لیتری دماتجهیز,35450000,منبع آب›منبع آب و کویلی دماتجهیز›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/27/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/27/2.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/27/3.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/27/4.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/27/5.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/27/6.jpg","<ol><li>ظرفیت: 2000 لیتر</li><li>ابعاد (قطر، ارتفاع): 112 * 200 سانتیمتر</li><li>سطح کویل: 61 فوت مربع</li><li>تولید شده در سه نوع مختلف با ضخامت ورق بدنه 5 و 6 و 8 میلیمتری</li><li>دريچه بازديد آدم رو ( قید در فاکتور فروش)</li></ol>",گارانتی,30 ماه گارانتی طلایی دماتجهیز,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,https://damatajhiz.com/products/4965/منبع-انبساط-باز-1200-لیتری-دماتجهیز,منبع انبساط باز 1200 لیتری دماتجهیز,9110000,منبع آب›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/28/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/28/2.jpg","<ol><li>ظرفیت: 1200 لیتر</li><li>ضخامت : 3، 4 میلی متر</li><li>ساخته شده از ورق گالوانیزه گرم ایرانی</li><li>دارای 30 ماه گارانتی طلایی شرکت دماتجهیز و 10 سال خدمات پس از فروش</li><li>ابعاد (ارتفاع، طول، عرض): (100*120*100)</li></ol>",گارانتی,30 ماه گارانتی طلایی دماتجهیز,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,https://damatajhiz.com/products/3797/منبع-کویل-دار-افقي-آب-گرم-500-لیتری-دماتجهیز,منبع کویل دار افقي آب گرم 500 لیتری دماتجهیز,9800000,منبع آب›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/29/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/29/2.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/29/3.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/29/4.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/29/5.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/29/6.jpg","<ol><li>ظرفیت: 500 لیتر</li><li>ابعاد(قطر، طول): 64 * 150 سانتیمتر</li><li>سطح کویل: 13 فوت مربع</li><li>تولید شده در دو نوع مختلف با ضخامت ورق بدنه 4 و 5 میلیمتری</li><li>ساخته شده از ورق گالوانیزه گرم ایرانی ST37 مخصوص منابع فشار قوی</li></ol>",گارانتی,30 ماه گارانتی طلایی دماتجهیز,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,https://damatajhiz.com/products/2639/منبع-آب-گرم-دوجداره-افقي-300-لیتری-دماتجهیز,منبع آب گرم دوجداره افقي 300 لیتری دماتجهیز,5100000,منبع آب›منبع آب و کویلی دماتجهیز›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/30/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/30/2.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/30/3.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/30/4.jpg","<ol><li>ظرفیت: 300 لیتر</li><li>ابعاد(قطر بیرونی، طول): 58 * 150 سانتیمتر</li><li>ضخامت ورق(خارجی، داخلی): 2*4 و 3*5 میلیمتر</li><li>قابل نصب در موتورخانه ساختمان های کم واحد (تا 10 واحد)</li><li>ساخته شده از ورق گالوانیزه گرم ایرانی</li></ol>",گارانتی,30 ماه گارانتی طلایی دماتجهیز ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,https://damatajhiz.com/products/3798/منبع-کویل-دار-افقي-آب-گرم-600-لیتری-دماتجهیز,منبع کویل دار افقي آب گرم 600 لیتری دماتجهیز,10800000,منبع آب›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/31/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/31/2.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/31/3.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/31/4.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/31/5.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/31/6.jpg","<ol><li>ظرفیت: 600 لیتر</li><li>ابعاد(قطر، طول): 70 * 150 سانتیمتر</li><li>سطح کویل: 15 فوت مربع</li><li>تولید شده در دو نوع مختلف با ضخامت ورق بدنه 4 و 5 میلیمتری</li><li>ساخته شده از ورق گالوانیزه گرم ایرانی ST37 مخصوص منابع فشار قوی</li></ol>",گارانتی,30 ماه گارانتی طلایی دماتجهیز ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,https://damatajhiz.com/products/2642/منبع-آب-گرم-دوجداره-افقي-400-لیتری-دماتجهیز,منبع آب گرم دوجداره افقي 400 لیتری دماتجهیز,6150000,منبع آب›منبع آب و کویلی دماتجهیز›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/32/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/32/2.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/32/3.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/32/4.jpg","<ol><li>ظرفیت: 400 لیتر</li><li>ابعاد(قطر بیرونی، طول): 66 * 150 سانتیمتر</li><li>ضخامت ورق(خارجی، داخلی): 2*4 و 3*5 میلیمتر</li><li>قابل نصب در موتورخانه ساختمان های کم واحد (تا 10 واحد)</li><li>ساخته شده از ورق گالوانیزه گرم ایرانی</li></ol>",گارانتی,  30 ماه گارانتی طلایی دماتجهیز ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,https://damatajhiz.com/products/3557/دیگ-فولادی-آبگرم-آذران-صنعت-امرتات-کالور-c45,دیگ فولادی آبگرم آذران صنعت امرتات (کالور) C45,10830000,دیگ آبگرم فولادی›دیگ فولادی آبگرم آذران صنعت (کالور)›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/33/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/33/2.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/33/3.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/33/4.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/33/5.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/33/6.jpg",<ol><li>ظرفیت حرارتی : 45000 kcal/hr</li><li>حداکثر فشار کاری : 6 bar</li><li>نوع سوخت : سه گانه سوز (گاز- گازوئیل- مازوت)</li><li>ابعاد دیگ : 760*655*970 mm</li><li>دارای تکنولوژی شعله برگشتی</li></ol>,مدل,C45,فشار کار (bar),6,حد اکثر قدرت گرمایش, (,kcal/hr,),45,حد اکثر قدرت گرمایش, (KW),72,ابعاد (mm) (طول دیگ بدون مشعل),760,ابعاد (mm) (عرض دیگ),655,ابعاد (mm) (,ارتفاع دیگ با پانل کنترلی,),970,وزن (kg),157,سایز ورودی و خروجی اصلی دیگ(inch),1,قطر دهانه ورودی مشعلگیر(mm),92,قطر دهانه خروجی دودکش (mm),150,سایز تخلیه دیگ (inch),1/2 ,ارتفاع مرکز مشعلگیر (mm),340,ارتفاع مرکز دودوکش (mm),440,بازدهی حرارت (%),88,نوع سوخت مصرفی,گاز- گازوئیل- مازوت,کشور سازنده,ایران,گارانتی,3 سال ضمانت آذران صنعت امرتات,,,,,,,,,,,,,,,,,,,,
34,https://damatajhiz.com/products/2643/منبع-آب-گرم-دوجداره-افقي-500-لیتری-دماتجهیز,منبع آب گرم دوجداره افقي 500 لیتری دماتجهیز,7050000,منبع آب›منبع آب و کویلی دماتجهیز›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/34/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/34/2.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/34/3.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/34/4.jpg","<ol><li>ظرفیت: 500 لیتر</li><li>ابعاد(قطر بیرونی، طول): 71 * 150 سانتیمتر</li><li>قابل نصب در موتورخانه ساختمان های کم واحد (تا 10 واحد)</li><li>ضخامت ورق(خارجی، داخلی): 2*4 - 2.5*4 - 3*4 - 3*5 میلیمتر</li><li>ساخته شده از ورق گالوانیزه گرم ایرانی</li></ol>",گارانتی,30 ماه گارانتی طلایی دماتجهیز ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,https://damatajhiz.com/products/3560/دیگ-فولادی-آبگرم-آذران-صنعت-امرتات-کالور-c65,دیگ فولادی آبگرم آذران صنعت امرتات (کالور) C65,15698000,دیگ آبگرم فولادی›دیگ فولادی آبگرم آذران صنعت (کالور)›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/35/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/35/2.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/35/3.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/35/4.jpg",<ol><li>حداکثر فشار کاری : 6 bar</li><li> نوع سوخت : سه گانه سوز (گاز- گازوئیل- مازوت)</li><li> ابعاد دیگ : 970*655*970 mm</li><li> دارای تکنولوژی شعله برگشتی</li><li>ظرفیت حرارتی:65000kcal/hr</li></ol>,مدل,C65,فشار کار (bar),6,حد اکثر قدرت گرمایش, (,kcal/hr,),65,حد اکثر قدرت گرمایش, (KW),104,ابعاد (mm) (طول دیگ بدون مشعل),970,ابعاد (mm) (عرض دیگ),655,ابعاد (mm) (,ارتفاع دیگ با پانل کنترلی,),970,وزن (kg),186,سایز ورودی و خروجی اصلی دیگ(inch), 1/4 1,قطر دهانه ورودی مشعلگیر(mm),92,قطر دهانه خروجی دودکش (mm),200,سایز تخلیه دیگ (inch),1/2 ,ارتفاع مرکز مشعلگیر (mm),340,ارتفاع مرکز دودوکش (mm),440,بازدهی حرارت (%),88,نوع سوخت مصرفی,گاز- گازوئیل-مازوت,کشور سازنده,ایران,گارانتی,3 سال ضمانت آذران صنعت امرتات,,,,,,,,,,,,,,,,,,,,
36,https://damatajhiz.com/products/3561/دیگ-فولادی-آبگرم-آذران-صنعت-امرتات-کالور-c80,دیگ فولادی آبگرم آذران صنعت امرتات (کالور) C80,17672000,دیگ آبگرم فولادی›دیگ فولادی آبگرم آذران صنعت (کالور)›,"https://damava.ir/wp-content/uploads/2022/new/sarmayesh/36/1.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/36/2.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/36/3.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/36/4.jpg,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/36/5.jpg",<ol><li>حداکثر فشار کاری : 6 bar</li><li> نوع سوخت : سه گانه سوز (گاز- گازوئیل- مازوت)</li><li> ابعاد دیگ : 1010*765*1070 mm</li><li> دارای تکنولوژی شعله برگشتی</li><li>ظرفیت حرارتی:80000kcal/hr</li></ol>,مدل,C80,فشار کار (bar),6,حد اکثر قدرت گرمایش, (,kcal/hr,),80,حد اکثر قدرت گرمایش, (KW),128,ابعاد (mm) (طول دیگ بدون مشعل),1010,ابعاد (mm) (عرض دیگ),765,ابعاد (mm) (,ارتفاع دیگ با پانل کنترلی,),1070,وزن (kg),227,سایز ورودی و خروجی اصلی دیگ(inch),1/2 1,قطر دهانه ورودی مشعلگیر(mm),99,قطر دهانه خروجی دودکش (mm),200,سایز تخلیه دیگ (inch),1/2 ,ارتفاع مرکز مشعلگیر (mm),410,ارتفاع مرکز دودوکش (mm),495,بازدهی حرارت (%),88,نوع سوخت مصرفی,گاز- گازوئیل- مازوت,کشور سازنده,ایران,گارانتی,3 سال ضمانت آذران صنعت امرتات,,,,,,,,,,,,,,,,,,,,
37,https://damatajhiz.com/products/3716/دیگ-چدنی-لوله-وماشین-سازی-ایرانmi3مدلs90-4,دیگ چدنی لوله وماشین سازی ایران(MI3)مدلS90-4,10602000,دیگ شوفاژ چدنی›دیگ چدنی MI3 شرکت لوله و ماشین سازی ایران›,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/37/1.jpg,<ol><li>ابعاد دیگ : 528*400*848 mm</li><li> تعداد پره: 4</li><li> فشار کاری : 4 bar</li><li> نوع سوخت : گاز طبیعی - گازوییل</li><li>قدرت گرمادهی:40000kcal/hr</li></ol>,مدل, S90-4,تعداد پره,4,ظرفیت ورودی, (kcal/hr),"44,400",ظرفیت ورودی, (KW),51.6,ظرفیت خروجی, (,kcal/hr,),"40,000",ظرفیت خروجی, (KW),46.5,حجم آب گیری دیگ (lit),17,حجم محفظه احتراق (lit),28.21,افت فشار در محفظه احتراق (m bar),0.2,افت فشار آب , (( Δt=10˚ (m bar  ),4.2,افت فشار آب , (( Δt=20˚ (m bar  ),1,ابعاد دیگ (mm) (طول),528,ابعاد دیگ (mm) (عرض),400,ابعاد دیگ (mm) (,ارتفاع,),848,وزن دیگ (kg),179,حداکثر دمای کاری مجاز (Cº),-,حداکثر فشار کاری مجاز (bar),4,قطر دهانه مشعلگیر(mm),105,قطر دهانه دودکش دیگ (mm),180,نوع سوخت مصرفی,گاز طبیعی - گازوییل,کشور سازنده,ایران,گارانتی,5 سال گارانتی,,,,,,,,
38,https://damatajhiz.com/products/3717/دیگ-چدنی-لوله-وماشین-سازی-ایرانmi3مدلs90-5,دیگ چدنی لوله وماشین سازی ایران(MI3)مدلS90-5,11876000,دیگ شوفاژ چدنی›دیگ چدنی MI3 شرکت لوله و ماشین سازی ایران›,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/38/1.jpg,<ol><li>تعداد پره: 5</li><li> فشار کاری : 4 bar</li><li> نوع سوخت : گاز طبیعی - گازوییل</li><li>ظرفیت حرارتی:55500kcal/hr</li></ol>,مدل, S90-5,تعداد پره,5,ظرفیت ورودی, (kcal/hr),"55,500",ظرفیت ورودی, (KW),64.5,ظرفیت خروجی, (,kcal/hr,),"50,000",ظرفیت خروجی, (KW),58.1,حجم آب گیری دیگ (lit),20,حجم محفظه احتراق (lit),36.27,افت فشار آب , (,( Δt=10˚ (m bar,),7.2,افت فشار آب , (,( Δt=20˚ (m bar,),1.6,افت فشار در محفظه احتراق (m bar),0.2,ابعاد دیگ (mm) (طول),628,ابعاد دیگ (mm) (عرض),400,ابعاد دیگ (mm) (,ارتفاع,),848,وزن دیگ (kg),211,حداکثر دمای کاری مجاز (Cº),-,حداکثر فشار کاری مجاز (bar),4,قطر دهانه مشعلگیر(mm),105,قطر دهانه دودکش دیگ (mm),180,نوع سوخت مصرفی,گاز طبیعی - گازوییل,کشور سازنده,ایران,گارانتی,5 سال گارانتی,,,,
39,https://damatajhiz.com/products/3718/دیگ-چدنی-لوله-وماشین-سازی-ایرانmi3مدلs90-6,دیگ چدنی لوله وماشین سازی ایران(MI3)مدلS90-6,13147000,دیگ شوفاژ چدنی›دیگ چدنی MI3 شرکت لوله و ماشین سازی ایران›,https://damava.ir/wp-content/uploads/2022/new/sarmayesh/39/1.jpg,<ol><li>ابعاد دیگ : 728*400*848 mm</li><li> تعداد پره: 6</li><li> فشار کاری : 4 bar</li><li> نوع سوخت : گاز طبیعی - گازوییل</li><li>قدرت گرمادهی:60000kcal/hr</li></ol>,مدل, S90-6,تعداد پره,6,ظرفیت ورودی, (kcal/hr),"66,600",ظرفیت ورودی, (KW),77.5,ظرفیت خروجی, (,kcal/hr,),"60,000",ظرفیت خروجی, (KW),69.8,حجم آب گیری دیگ (lit),23,حجم محفظه احتراق (lit),52.39,افت فشار آب , (,( Δt=10˚ (m bar,),11,افت فشار آب , (,( Δt=20˚ (m bar,),2.3,افت فشار در محفظه احتراق (m bar),0.2,ابعاد دیگ (mm) (طول),728,ابعاد دیگ (mm) (عرض),400,ابعاد دیگ (mm) (,ارتفاع,),848,وزن دیگ (kg),243,حداکثر دمای کاری مجاز (Cº),-,حداکثر فشار کاری مجاز (bar),4,قطر دهانه مشعلگیر(mm),105,قطر دهانه دودکش دیگ (mm),180,نوع سوخت مصرفی,گاز طبیعی - گازوییل,کشور سازنده,ایران,گارانتی,5 سال گارانتی,,,,
